TIME,PID,MSG
1660551802.07,1365956,Enter dictid=12
1660551802.07,1365956,Enter dictid=12
1660551802.07,1365956,Enter dictid=0
1660551802.07,1365956,Enter dictid=12
1660551802.07,1365956,Enter dictid=12
1660551802.07,1365956,Enter dictid=0
1660551802.07,1365956,Enter dictid=12
1660551802.07,1365956,Enter dictid=0
1660551802.07,1365956,Enter dictid=12
1660551802.07,1365956,Enter dictid=0
1660551802.07,1365956,Enter dictid=12
1660551802.07,1365956,Enter dictid=0
1660551802.07,1365956,Enter dictid=12
1660551802.07,1365956,Enter dictid=0
1660551802.07,1365956,Enter dictid=12
1660551802.07,1365956,Enter dictid=0
1660551802.08,1365956,Enter dictid=12
1660551802.08,1365956,Enter dictid=0
1660551802.08,1365956,Enter dictid=12
1660551802.08,1365956,Enter dictid=0
1660551802.08,1365956,Enter dictid=12
1660551802.08,1365956,Enter dictid=0
1660551802.08,1365956,Enter dictid=12
1660551802.08,1365956,Enter dictid=0
1660551802.08,1365956,Enter dictid=12
1660551802.08,1365956,Enter dictid=0
1660551802.08,1365956,Enter dictid=12
1660551802.08,1365956,Enter dictid=0
1660551802.08,1365956,Enter dictid=12
1660551802.08,1365956,Enter dictid=12
1660551802.08,1365956,Enter dictid=0
1660551802.08,1365956,Enter dictid=12
1660551802.08,1365956,Enter dictid=12
1660551802.08,1365956,Enter dictid=0
1660551802.08,1365956,Enter dictid=12
1660551802.08,1365956,Enter dictid=12
1660551802.08,1365956,Enter dictid=0
1660551802.08,1365956,Enter dictid=12
1660551802.08,1365956,Enter dictid=12
1660551802.08,1365956,Enter dictid=0
1660551802.08,1365956,Enter dictid=12
1660551802.08,1365956,Enter dictid=12
1660551802.08,1365956,Enter dictid=0
1660551802.08,1365956,Enter dictid=12
1660551802.08,1365956,Enter dictid=12
1660551802.08,1365956,Enter dictid=0
1660551802.08,1365956,Enter dictid=12
1660551802.08,1365956,Enter dictid=12
1660551802.08,1365956,Enter dictid=0
1660551802.08,1365956,Enter dictid=12
1660551802.08,1365956,Enter dictid=12
1660551802.08,1365956,Enter dictid=0
1660551802.08,1365956,Enter dictid=12
1660551802.08,1365956,Enter dictid=12
1660551802.08,1365956,Enter dictid=0
1660551802.08,1365956,Enter dictid=12
1660551802.08,1365956,Enter dictid=12
1660551802.08,1365956,Enter dictid=0
1660551802.08,1365956,Enter dictid=12
1660551802.08,1365956,Enter dictid=12
1660551802.08,1365956,Enter dictid=0
1660551802.08,1365956,Enter dictid=12
1660551802.08,1365956,Enter dictid=12
1660551802.08,1365956,Enter dictid=0
1660551802.08,1365956,Enter dictid=12
1660551802.08,1365956,Enter dictid=12
1660551802.08,1365956,Enter dictid=0
1660551802.08,1365956,Enter dictid=12
1660551802.08,1365956,Enter dictid=0
1660551802.08,1365956,Enter dictid=12
1660551802.08,1365956,Enter dictid=0
1660551802.08,1365956,Enter dictid=12
1660551802.08,1365956,Enter dictid=0
1660551802.09,1365956,Enter dictid=12
1660551802.09,1365956,Enter dictid=0
1660551802.09,1365956,Enter dictid=12
1660551802.09,1365956,Enter dictid=0
1660551802.09,1365956,Enter dictid=12
1660551802.09,1365956,Enter dictid=0
1660551802.09,1365956,Enter dictid=12
1660551802.09,1365956,Enter dictid=0
1660551802.09,1365956,Enter dictid=12
1660551802.09,1365956,Enter dictid=0
1660551802.09,1365956,Enter dictid=12
1660551802.09,1365956,Enter dictid=0
1660551802.09,1365956,Enter dictid=12
1660551802.09,1365956,Enter dictid=0
1660551802.09,1365956,Enter dictid=12
1660551802.09,1365956,Enter dictid=0
1660551802.09,1365956,Enter dictid=12
1660551802.09,1365956,Enter dictid=0
1660551802.09,1365956,Enter dictid=12
1660551802.09,1365956,Enter dictid=0
1660551802.09,1365956,Enter dictid=12
1660551802.09,1365956,Enter dictid=0
1660551802.09,1365956,Enter dictid=12
1660551802.09,1365956,Enter dictid=0
1660551802.09,1365956,Enter dictid=12
1660551802.09,1365956,Enter dictid=0
1660551802.09,1365956,Enter dictid=12
1660551802.09,1365956,Enter dictid=0
1660551802.09,1365956,Enter dictid=12
1660551802.09,1365956,Enter dictid=0
1660551802.09,1365956,Enter dictid=12
1660551802.09,1365956,Enter dictid=0
1660551802.09,1365956,Enter dictid=12
1660551802.09,1365956,Enter dictid=0
1660551802.09,1365956,Enter dictid=12
1660551802.09,1365956,Enter dictid=0
1660551802.09,1365956,Enter dictid=12
1660551802.09,1365956,Enter dictid=0
1660551802.09,1365956,Enter dictid=12
1660551802.09,1365956,Enter dictid=12
1660551802.10,1365956,Enter dictid=0
1660551802.10,1365956,Enter dictid=0
1660551802.10,1365956,Enter dictid=12
1660551802.10,1365956,Enter dictid=0
1660551802.10,1365956,Enter dictid=12
1660551802.10,1365956,Enter dictid=0
1660551802.10,1365956,Enter dictid=0
1660551802.10,1365956,Enter dictid=12
1660551802.10,1365956,Enter dictid=0
1660551802.10,1365956,Enter dictid=12
1660551802.10,1365956,Enter dictid=0
1660551802.10,1365956,Enter dictid=12
1660551802.10,1365956,Enter dictid=0
1660551802.10,1365956,Enter dictid=12
1660551802.10,1365956,Enter dictid=0
1660551802.10,1365956,Enter dictid=12
1660551802.10,1365956,Enter dictid=0
1660551802.10,1365956,Enter dictid=12
1660551802.10,1365956,Enter dictid=0
1660551802.10,1365956,Enter dictid=12
1660551802.10,1365956,Enter dictid=0
1660551802.10,1365956,Enter dictid=12
1660551802.10,1365956,Enter dictid=0
1660551802.10,1365956,Enter dictid=12
1660551802.10,1365956,Enter dictid=0
1660551802.10,1365956,Enter dictid=0
1660551802.10,1365956,Enter dictid=12
1660551802.10,1365956,Enter dictid=0
1660551802.10,1365956,Enter dictid=12
1660551802.10,1365956,Enter dictid=0
1660551802.10,1365956,Enter dictid=12
1660551802.10,1365956,Enter dictid=0
1660551802.10,1365956,Enter dictid=12
1660551802.10,1365956,Enter dictid=0
1660551802.10,1365956,Enter dictid=12
1660551802.10,1365956,Enter dictid=0
1660551802.10,1365956,Enter dictid=12
1660551802.10,1365956,Enter dictid=0
1660551802.10,1365956,Enter dictid=12
1660551802.10,1365956,Enter dictid=0
1660551802.11,1365956,Enter dictid=12
1660551802.11,1365956,Enter dictid=0
1660551802.11,1365956,Enter dictid=12
1660551802.11,1365956,Enter dictid=0
1660551802.11,1365956,Enter dictid=12
1660551802.11,1365956,Enter dictid=0
1660551802.11,1365956,Enter dictid=12
1660551802.11,1365956,Enter dictid=0
1660551802.11,1365956,Enter dictid=12
1660551802.11,1365956,Enter dictid=0
1660551802.11,1365956,Enter dictid=12
1660551802.11,1365956,Enter dictid=0
1660551802.11,1365956,Enter dictid=12
1660551802.11,1365956,Enter dictid=0
1660551802.11,1365956,Enter dictid=12
1660551802.11,1365956,Enter dictid=0
1660551802.11,1365956,Enter dictid=12
1660551802.11,1365956,Enter dictid=0
1660551802.11,1365956,Enter dictid=12
1660551802.11,1365956,Enter dictid=0
1660551802.11,1365956,Enter dictid=12
1660551802.11,1365956,Enter dictid=0
1660551802.11,1365956,Enter dictid=12
1660551802.11,1365956,Enter dictid=12
1660551802.11,1365956,Enter dictid=0
1660551802.11,1365956,Enter dictid=12
1660551802.11,1365956,Enter dictid=12
1660551802.11,1365956,Enter dictid=0
1660551802.11,1365956,Enter dictid=12
1660551802.11,1365956,Enter dictid=12
1660551802.11,1365956,Enter dictid=0
1660551802.11,1365956,Enter dictid=12
1660551802.11,1365956,Enter dictid=12
1660551802.11,1365956,Enter dictid=0
1660551802.11,1365956,Enter dictid=12
1660551802.11,1365956,Enter dictid=12
1660551802.11,1365956,Enter dictid=0
1660551802.11,1365956,Enter dictid=12
1660551802.11,1365956,Enter dictid=12
1660551802.11,1365956,Enter dictid=0
1660551802.11,1365956,Enter dictid=12
1660551802.11,1365956,Enter dictid=0
1660551802.12,1365956,Enter dictid=12
1660551802.12,1365956,Enter dictid=0
1660551802.12,1365956,Enter dictid=12
1660551802.12,1365956,Enter dictid=12
1660551802.12,1365956,Enter dictid=0
1660551802.12,1365956,Enter dictid=12
1660551802.12,1365956,Enter dictid=12
1660551802.12,1365956,Enter dictid=0
1660551802.12,1365956,Enter dictid=12
1660551802.12,1365956,Enter dictid=12
1660551802.12,1365956,Enter dictid=0
1660551802.12,1365956,Enter dictid=12
1660551802.12,1365956,Enter dictid=12
1660551802.12,1365956,Enter dictid=0
1660551802.12,1365956,Enter dictid=12
1660551802.12,1365956,Enter dictid=12
1660551802.12,1365956,Enter dictid=0
1660551802.12,1365956,Enter dictid=12
1660551802.12,1365956,Enter dictid=0
1660551802.12,1365956,Enter dictid=12
1660551802.12,1365956,Enter dictid=0
1660551802.12,1365956,Enter dictid=0
1660551802.12,1365956,Enter dictid=12
1660551802.12,1365956,Enter dictid=12
1660551802.12,1365956,Enter dictid=0
1660551802.12,1365956,Enter dictid=12
1660551802.12,1365956,Enter dictid=0
1660551802.12,1365956,Enter dictid=12
1660551802.12,1365956,Enter dictid=0
1660551802.12,1365956,Enter dictid=12
1660551802.12,1365956,Enter dictid=0
1660551802.12,1365956,Enter dictid=12
1660551802.12,1365956,Enter dictid=0
1660551802.12,1365956,Enter dictid=0
1660551802.12,1365956,Enter dictid=12
1660551802.12,1365956,Enter dictid=0
1660551802.12,1365956,Enter dictid=0
1660551802.12,1365956,Enter dictid=12
1660551802.12,1365956,Enter dictid=0
1660551802.12,1365956,Enter dictid=0
1660551802.12,1365956,Enter dictid=12
1660551802.13,1365956,Enter dictid=0
1660551802.13,1365956,Enter dictid=0
1660551802.13,1365956,Enter dictid=12
1660551802.13,1365956,Enter dictid=0
1660551802.13,1365956,Enter dictid=0
1660551802.13,1365956,Enter dictid=12
1660551802.13,1365956,Enter dictid=0
1660551802.13,1365956,Enter dictid=0
1660551802.13,1365956,Enter dictid=12
1660551802.13,1365956,Enter dictid=0
1660551802.13,1365956,Enter dictid=0
1660551802.13,1365956,Enter dictid=12
1660551802.13,1365956,Enter dictid=0
1660551802.13,1365956,Enter dictid=0
1660551802.13,1365956,Enter dictid=12
1660551802.13,1365956,Enter dictid=0
1660551802.13,1365956,Enter dictid=12
1660551802.13,1365956,Enter dictid=0
1660551802.13,1365956,Enter dictid=12
1660551802.13,1365956,Enter dictid=12
1660551802.13,1365956,Enter dictid=0
1660551802.13,1365956,Enter dictid=12
1660551802.13,1365956,Enter dictid=0
1660551802.13,1365956,Enter dictid=12
1660551802.13,1365956,Enter dictid=12
1660551802.13,1365956,Enter dictid=0
1660551802.13,1365956,Enter dictid=12
1660551802.13,1365956,Enter dictid=12
1660551802.13,1365956,Enter dictid=0
1660551802.13,1365956,Enter dictid=12
1660551802.13,1365956,Enter dictid=12
1660551802.13,1365956,Enter dictid=0
1660551802.13,1365956,Enter dictid=12
1660551802.13,1365956,Enter dictid=12
1660551802.14,1365956,Enter dictid=0
1660551802.14,1365956,Enter dictid=12
1660551802.14,1365956,Enter dictid=12
1660551802.14,1365956,Enter dictid=0
1660551802.14,1365956,Enter dictid=12
1660551802.14,1365956,Enter dictid=12
1660551802.14,1365956,Enter dictid=0
1660551802.14,1365956,Enter dictid=12
1660551802.14,1365956,Enter dictid=0
1660551802.14,1365956,Enter dictid=12
1660551802.14,1365956,Enter dictid=0
1660551802.14,1365956,Enter dictid=12
1660551802.14,1365956,Enter dictid=0
1660551802.14,1365956,Enter dictid=12
1660551802.14,1365956,Enter dictid=0
1660551802.14,1365956,Enter dictid=12
1660551802.14,1365956,Enter dictid=0
1660551802.14,1365956,Enter dictid=12
1660551802.14,1365956,Enter dictid=0
1660551802.14,1365956,Enter dictid=12
1660551802.14,1365956,Enter dictid=0
1660551802.14,1365956,Enter dictid=12
1660551802.14,1365956,Enter dictid=0
1660551802.14,1365956,Enter dictid=12
1660551802.14,1365956,Enter dictid=0
1660551802.14,1365956,Enter dictid=12
1660551802.14,1365956,Enter dictid=0
1660551802.14,1365956,Enter dictid=12
1660551802.14,1365956,Enter dictid=0
1660551802.14,1365956,Enter dictid=12
1660551802.15,1365956,Enter dictid=0
1660551802.15,1365956,Enter dictid=12
1660551802.15,1365956,Enter dictid=0
1660551802.15,1365956,Enter dictid=12
1660551802.15,1365956,Enter dictid=0
1660551802.15,1365956,Enter dictid=12
1660551802.15,1365956,Enter dictid=0
1660551802.15,1365956,Enter dictid=12
1660551802.15,1365956,Enter dictid=0
1660551802.15,1365956,Enter dictid=0
1660551802.15,1365956,Enter dictid=12
1660551802.15,1365956,Enter dictid=0
1660551802.15,1365956,Enter dictid=0
1660551802.15,1365956,Enter dictid=12
1660551802.15,1365956,Enter dictid=0
1660551802.15,1365956,Enter dictid=0
1660551802.15,1365956,Enter dictid=12
1660551802.15,1365956,Enter dictid=0
1660551802.15,1365956,Enter dictid=0
1660551802.15,1365956,Enter dictid=12
1660551802.15,1365956,Enter dictid=0
1660551802.15,1365956,Enter dictid=0
1660551802.15,1365956,Enter dictid=12
1660551802.15,1365956,Enter dictid=0
1660551802.15,1365956,Enter dictid=0
1660551802.15,1365956,Enter dictid=12
1660551802.15,1365956,Enter dictid=0
1660551802.15,1365956,Enter dictid=0
1660551802.15,1365956,Enter dictid=12
1660551802.15,1365956,Enter dictid=0
1660551802.15,1365956,Enter dictid=0
1660551802.16,1365956,Enter dictid=12
1660551802.16,1365956,Enter dictid=0
1660551802.16,1365956,Enter dictid=0
1660551802.16,1365956,Enter dictid=12
1660551802.16,1365956,Enter dictid=0
1660551802.16,1365956,Enter dictid=0
1660551802.16,1365956,Enter dictid=12
1660551802.16,1365956,Enter dictid=0
1660551802.16,1365956,Enter dictid=0
1660551802.16,1365956,Enter dictid=12
1660551802.16,1365956,Enter dictid=0
1660551802.16,1365956,Enter dictid=0
1660551802.16,1365956,Enter dictid=12
1660551802.16,1365956,Enter dictid=0
1660551802.16,1365956,Enter dictid=0
1660551802.16,1365956,Enter dictid=12
1660551802.16,1365956,Enter dictid=0
1660551802.16,1365956,Enter dictid=0
1660551802.16,1365956,Enter dictid=12
1660551802.16,1365956,Enter dictid=0
1660551802.16,1365956,Enter dictid=0
1660551802.16,1365956,Enter dictid=12
1660551802.16,1365956,Enter dictid=0
1660551802.16,1365956,Enter dictid=0
1660551802.16,1365956,Enter dictid=12
1660551802.16,1365956,Enter dictid=0
1660551802.16,1365956,Enter dictid=0
1660551802.16,1365956,Enter dictid=12
1660551802.16,1365956,Enter dictid=0
1660551802.16,1365956,Enter dictid=0
1660551802.16,1365956,Enter dictid=12
1660551802.16,1365956,Enter dictid=0
1660551802.16,1365956,Enter dictid=0
1660551802.16,1365956,Enter dictid=12
1660551802.16,1365956,Enter dictid=0
1660551802.16,1365956,Enter dictid=0
1660551802.16,1365956,Enter dictid=12
1660551802.16,1365956,Enter dictid=0
1660551802.16,1365956,Enter dictid=0
1660551802.17,1365956,Enter dictid=12
1660551802.17,1365956,Enter dictid=0
1660551802.17,1365956,Enter dictid=0
1660551802.17,1365956,Enter dictid=12
1660551802.17,1365956,Enter dictid=0
1660551802.17,1365956,Enter dictid=0
1660551802.17,1365956,Enter dictid=12
1660551802.17,1365956,Enter dictid=0
1660551802.17,1365956,Enter dictid=0
1660551802.17,1365956,Enter dictid=12
1660551802.17,1365956,Enter dictid=0
1660551802.17,1365956,Enter dictid=0
1660551802.17,1365956,Enter dictid=12
1660551802.17,1365956,Enter dictid=0
1660551802.17,1365956,Enter dictid=0
1660551802.17,1365956,Enter dictid=12
1660551802.17,1365956,Enter dictid=0
1660551802.17,1365956,Enter dictid=0
1660551802.17,1365956,Enter dictid=12
1660551802.17,1365956,Enter dictid=0
1660551802.17,1365956,Enter dictid=0
1660551802.17,1365956,Enter dictid=12
1660551802.17,1365956,Enter dictid=0
1660551802.17,1365956,Enter dictid=0
1660551802.17,1365956,Enter dictid=12
1660551802.17,1365956,Enter dictid=0
1660551802.17,1365956,Enter dictid=0
1660551802.17,1365956,Enter dictid=12
1660551802.17,1365956,Enter dictid=0
1660551802.17,1365956,Enter dictid=0
1660551802.17,1365956,Enter dictid=12
1660551802.18,1365956,Enter dictid=0
1660551802.18,1365956,Enter dictid=0
1660551802.18,1365956,Enter dictid=12
1660551802.18,1365956,Enter dictid=0
1660551802.18,1365956,Enter dictid=0
1660551802.18,1365956,Enter dictid=12
1660551802.18,1365956,Enter dictid=0
1660551802.18,1365956,Enter dictid=0
1660551802.18,1365956,Enter dictid=12
1660551802.18,1365956,Enter dictid=0
1660551802.18,1365956,Enter dictid=0
1660551802.18,1365956,Enter dictid=12
1660551802.18,1365956,Enter dictid=0
1660551802.18,1365956,Enter dictid=12
1660551802.18,1365956,Enter dictid=0
1660551802.18,1365956,Enter dictid=0
1660551802.18,1365956,Enter dictid=12
1660551802.18,1365956,Enter dictid=0
1660551802.18,1365956,Enter dictid=0
1660551802.18,1365956,Enter dictid=12
1660551802.18,1365956,Enter dictid=0
1660551802.18,1365956,Enter dictid=0
1660551802.18,1365956,Enter dictid=12
1660551802.18,1365956,Enter dictid=0
1660551802.18,1365956,Enter dictid=0
1660551802.18,1365956,Enter dictid=12
1660551802.18,1365956,Enter dictid=0
1660551802.18,1365956,Enter dictid=0
1660551802.18,1365956,Enter dictid=12
1660551802.18,1365956,Enter dictid=0
1660551802.18,1365956,Enter dictid=0
1660551802.18,1365956,Enter dictid=12
1660551802.18,1365956,Enter dictid=0
1660551802.18,1365956,Enter dictid=0
1660551802.18,1365956,Enter dictid=12
1660551802.19,1365956,Enter dictid=0
1660551802.19,1365956,Enter dictid=0
1660551802.19,1365956,Enter dictid=12
1660551802.19,1365956,Enter dictid=0
1660551802.19,1365956,Enter dictid=0
1660551802.19,1365956,Enter dictid=12
1660551802.19,1365956,Enter dictid=0
1660551802.19,1365956,Enter dictid=0
1660551802.19,1365956,Enter dictid=12
1660551802.19,1365956,Enter dictid=0
1660551802.19,1365956,Enter dictid=0
1660551802.19,1365956,Enter dictid=12
1660551802.19,1365956,Enter dictid=0
1660551802.19,1365956,Enter dictid=0
1660551802.19,1365956,Enter dictid=12
1660551802.19,1365956,Enter dictid=0
1660551802.19,1365956,Enter dictid=0
1660551802.19,1365956,Enter dictid=12
1660551802.19,1365956,Enter dictid=0
1660551802.19,1365956,Enter dictid=0
1660551802.19,1365956,Enter dictid=12
1660551802.19,1365956,Enter dictid=0
1660551802.19,1365956,Enter dictid=0
1660551802.19,1365956,Enter dictid=12
1660551802.19,1365956,Enter dictid=0
1660551802.19,1365956,Enter dictid=0
1660551802.19,1365956,Enter dictid=12
1660551802.19,1365956,Enter dictid=0
1660551802.19,1365956,Enter dictid=0
1660551802.19,1365956,Enter dictid=12
1660551802.19,1365956,Enter dictid=0
1660551802.19,1365956,Enter dictid=0
1660551802.19,1365956,Enter dictid=12
1660551802.19,1365956,Enter dictid=0
1660551802.19,1365956,Enter dictid=0
1660551802.19,1365956,Enter dictid=12
1660551802.19,1365956,Enter dictid=0
1660551802.19,1365956,Enter dictid=0
1660551802.19,1365956,Enter dictid=12
1660551802.19,1365956,Enter dictid=0
1660551802.19,1365956,Enter dictid=0
1660551802.19,1365956,Enter dictid=12
1660551802.19,1365956,Enter dictid=0
1660551802.19,1365956,Enter dictid=0
1660551802.19,1365956,Enter dictid=12
1660551802.19,1365956,Enter dictid=0
1660551802.19,1365956,Enter dictid=0
1660551802.19,1365956,Enter dictid=12
1660551802.19,1365956,Enter dictid=0
1660551802.20,1365956,Enter dictid=0
1660551802.20,1365956,Enter dictid=12
1660551802.20,1365956,Enter dictid=0
1660551802.20,1365956,Enter dictid=12
1660551802.20,1365956,Enter dictid=0
1660551802.20,1365956,Enter dictid=12
1660551802.20,1365956,Enter dictid=12
1660551802.20,1365956,Enter dictid=0
1660551802.20,1365956,Enter dictid=12
1660551802.20,1365956,Enter dictid=12
1660551802.20,1365956,Enter dictid=0
1660551802.20,1365956,Enter dictid=12
1660551802.20,1365956,Enter dictid=12
1660551802.20,1365956,Enter dictid=0
1660551802.20,1365956,Enter dictid=12
1660551802.20,1365956,Enter dictid=12
1660551802.20,1365956,Enter dictid=0
1660551802.20,1365956,Enter dictid=12
1660551802.20,1365956,Enter dictid=0
1660551802.20,1365956,Enter dictid=12
1660551802.20,1365956,Enter dictid=12
1660551802.20,1365956,Enter dictid=0
1660551802.20,1365956,Enter dictid=0
1660551802.20,1365956,Enter dictid=12
1660551802.20,1365956,Enter dictid=0
1660551802.20,1365956,Enter dictid=0
1660551802.20,1365956,Enter dictid=12
1660551802.20,1365956,Enter dictid=0
1660551802.20,1365956,Enter dictid=12
1660551802.20,1365956,Enter dictid=0
1660551802.20,1365956,Enter dictid=0
1660551802.20,1365956,Enter dictid=12
1660551802.20,1365956,Enter dictid=0
1660551802.20,1365956,Enter dictid=0
1660551802.20,1365956,Enter dictid=12
1660551802.20,1365956,Enter dictid=0
1660551802.20,1365956,Enter dictid=0
1660551802.20,1365956,Enter dictid=12
1660551802.20,1365956,Enter dictid=0
1660551802.20,1365956,Enter dictid=0
1660551802.20,1365956,Enter dictid=12
1660551802.20,1365956,Enter dictid=0
1660551802.21,1365956,Enter dictid=0
1660551802.21,1365956,Enter dictid=12
1660551802.21,1365956,Enter dictid=0
1660551802.21,1365956,Enter dictid=12
1660551802.21,1365956,Enter dictid=0
1660551802.21,1365956,Enter dictid=0
1660551802.21,1365956,Enter dictid=12
1660551802.21,1365956,Enter dictid=0
1660551802.21,1365956,Enter dictid=0
1660551802.21,1365956,Enter dictid=12
1660551802.21,1365956,Enter dictid=0
1660551802.21,1365956,Enter dictid=12
1660551802.21,1365956,Enter dictid=0
1660551802.21,1365956,Enter dictid=12
1660551802.21,1365956,Enter dictid=0
1660551802.21,1365956,Enter dictid=12
1660551802.21,1365956,Enter dictid=0
1660551802.21,1365956,Enter dictid=0
1660551802.21,1365956,Enter dictid=12
1660551802.21,1365956,Enter dictid=0
1660551802.21,1365956,Enter dictid=12
1660551802.21,1365956,Enter dictid=0
1660551802.21,1365956,Enter dictid=12
1660551802.21,1365956,Enter dictid=0
1660551802.21,1365956,Enter dictid=12
1660551802.21,1365956,Enter dictid=0
1660551802.21,1365956,Enter dictid=12
1660551802.21,1365956,Enter dictid=0
1660551802.21,1365956,Enter dictid=0
1660551802.21,1365956,Enter dictid=12
1660551802.21,1365956,Enter dictid=0
1660551802.22,1365956,Enter dictid=12
1660551802.22,1365956,Enter dictid=0
1660551802.22,1365956,Enter dictid=12
1660551802.22,1365956,Enter dictid=12
1660551802.22,1365956,Enter dictid=0
1660551802.22,1365956,Enter dictid=12
1660551802.22,1365956,Enter dictid=12
1660551802.22,1365956,Enter dictid=0
1660551802.22,1365956,Enter dictid=12
1660551802.22,1365956,Enter dictid=12
1660551802.22,1365956,Enter dictid=0
1660551802.22,1365956,Enter dictid=12
1660551802.22,1365956,Enter dictid=12
1660551802.22,1365956,Enter dictid=0
1660551802.22,1365956,Enter dictid=12
1660551802.22,1365956,Enter dictid=0
1660551802.22,1365956,Enter dictid=12
1660551802.22,1365956,Enter dictid=0
1660551802.22,1365956,Enter dictid=12
1660551802.22,1365956,Enter dictid=0
1660551802.22,1365956,Enter dictid=12
1660551802.22,1365956,Enter dictid=0
1660551802.22,1365956,Enter dictid=12
1660551802.22,1365956,Enter dictid=0
1660551802.22,1365956,Enter dictid=12
1660551802.22,1365956,Enter dictid=0
1660551802.22,1365956,Enter dictid=0
1660551802.22,1365956,Enter dictid=12
1660551802.22,1365956,Enter dictid=0
1660551802.22,1365956,Enter dictid=0
1660551802.22,1365956,Enter dictid=12
1660551802.22,1365956,Enter dictid=0
1660551802.22,1365956,Enter dictid=12
1660551802.22,1365956,Enter dictid=0
1660551802.22,1365956,Enter dictid=12
1660551802.22,1365956,Enter dictid=0
1660551802.22,1365956,Enter dictid=12
1660551802.22,1365956,Enter dictid=0
1660551802.22,1365956,Enter dictid=12
1660551802.22,1365956,Enter dictid=0
1660551802.22,1365956,Enter dictid=12
1660551802.22,1365956,Enter dictid=12
1660551802.23,1365956,Enter dictid=0
1660551802.23,1365956,Enter dictid=12
1660551802.23,1365956,Enter dictid=12
1660551802.23,1365956,Enter dictid=0
1660551802.23,1365956,Enter dictid=12
1660551802.23,1365956,Enter dictid=12
1660551802.23,1365956,Enter dictid=0
1660551802.23,1365956,Enter dictid=12
1660551802.23,1365956,Enter dictid=12
1660551802.23,1365956,Enter dictid=0
1660551802.23,1365956,Enter dictid=12
1660551802.23,1365956,Enter dictid=12
1660551802.23,1365956,Enter dictid=0
1660551802.23,1365956,Enter dictid=12
1660551802.23,1365956,Enter dictid=12
1660551802.23,1365956,Enter dictid=0
1660551802.23,1365956,Enter dictid=12
1660551802.23,1365956,Enter dictid=0
1660551802.23,1365956,Enter dictid=12
1660551802.23,1365956,Enter dictid=0
1660551802.23,1365956,Enter dictid=12
1660551802.23,1365956,Enter dictid=0
1660551802.23,1365956,Enter dictid=12
1660551802.23,1365956,Enter dictid=0
1660551802.23,1365956,Enter dictid=12
1660551802.23,1365956,Enter dictid=12
1660551802.23,1365956,Enter dictid=0
1660551802.23,1365956,Enter dictid=0
1660551802.23,1365956,Enter dictid=12
1660551802.23,1365956,Enter dictid=0
1660551802.23,1365956,Enter dictid=12
1660551802.23,1365956,Enter dictid=0
1660551802.23,1365956,Enter dictid=12
1660551802.23,1365956,Enter dictid=0
1660551802.23,1365956,Enter dictid=12
1660551802.23,1365956,Enter dictid=12
1660551802.23,1365956,Enter dictid=0
1660551802.23,1365956,Enter dictid=12
1660551802.23,1365956,Enter dictid=12
1660551802.23,1365956,Enter dictid=0
1660551802.23,1365956,Enter dictid=12
1660551802.23,1365956,Enter dictid=12
1660551802.23,1365956,Enter dictid=0
1660551802.24,1365956,Enter dictid=12
1660551802.24,1365956,Enter dictid=12
1660551802.24,1365956,Enter dictid=0
1660551802.24,1365956,Enter dictid=12
1660551802.24,1365956,Enter dictid=12
1660551802.24,1365956,Enter dictid=0
1660551802.24,1365956,Enter dictid=12
1660551802.24,1365956,Enter dictid=12
1660551802.24,1365956,Enter dictid=0
1660551802.24,1365956,Enter dictid=12
1660551802.24,1365956,Enter dictid=12
1660551802.24,1365956,Enter dictid=0
1660551802.24,1365956,Enter dictid=12
1660551802.24,1365956,Enter dictid=12
1660551802.24,1365956,Enter dictid=0
1660551802.24,1365956,Enter dictid=12
1660551802.24,1365956,Enter dictid=12
1660551802.24,1365956,Enter dictid=0
1660551802.24,1365956,Enter dictid=12
1660551802.24,1365956,Enter dictid=12
1660551802.24,1365956,Enter dictid=0
1660551802.24,1365956,Enter dictid=12
1660551802.24,1365956,Enter dictid=12
1660551802.24,1365956,Enter dictid=0
1660551802.24,1365956,Enter dictid=12
1660551802.24,1365956,Enter dictid=12
1660551802.24,1365956,Enter dictid=0
1660551802.24,1365956,Enter dictid=12
1660551802.24,1365956,Enter dictid=12
1660551802.24,1365956,Enter dictid=0
1660551802.24,1365956,Enter dictid=12
1660551802.24,1365956,Enter dictid=12
1660551802.24,1365956,Enter dictid=0
1660551802.24,1365956,Enter dictid=12
1660551802.24,1365956,Enter dictid=12
1660551802.24,1365956,Enter dictid=0
1660551802.24,1365956,Enter dictid=12
1660551802.24,1365956,Enter dictid=12
1660551802.24,1365956,Enter dictid=0
1660551802.24,1365956,Enter dictid=12
1660551802.24,1365956,Enter dictid=12
1660551802.24,1365956,Enter dictid=0
1660551802.24,1365956,Enter dictid=12
1660551802.24,1365956,Enter dictid=12
1660551802.24,1365956,Enter dictid=0
1660551802.24,1365956,Enter dictid=12
1660551802.24,1365956,Enter dictid=12
1660551802.24,1365956,Enter dictid=0
1660551802.24,1365956,Enter dictid=12
1660551802.25,1365956,Enter dictid=12
1660551802.25,1365956,Enter dictid=0
1660551802.25,1365956,Enter dictid=12
1660551802.25,1365956,Enter dictid=12
1660551802.25,1365956,Enter dictid=0
1660551802.25,1365956,Enter dictid=12
1660551802.25,1365956,Enter dictid=12
